p_mut	p_inf	seed	n_inf_n	n_rec_n	ief_mean	ief_var	ief_max	ief_min	r0_mean	r0_var	r0_bins
6.3095734448019305e-6	0.009	15	5000	0	727.8332392824757	501754.9748508768	7496.337048890971	75.1079389353723	143.61163998096472	102.1922956617934	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 2, 2, 1, 1, 0, 1, 2, 3, 1, 3, 6, 1, 3, 1, 1, 1, 1, 2, 3, 3, 7, 3, 5, 6, 8, 2, 2, 5, 0, 9, 10, 13, 16, 9, 11, 20, 24, 24, 17, 35, 28, 23, 27, 27, 22, 38, 37, 27, 33, 45, 40, 54, 43, 69, 65, 62, 63, 79, 86, 136, 137, 152, 156, 182, 225, 337, 436, 2069, 34]
6.3095734448019305e-6	0.009	16	5000	0	895.0510736270031	724837.8935178716	8649.400153450671	72.71405270030526	145.40410693474502	80.89439317680915	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 3, 1, 4, 0, 1, 0, 2, 2, 2, 2, 1, 2, 2, 0, 4, 3, 5, 4, 5, 4, 2, 3, 2, 4, 1, 3, 6, 6, 5, 15, 8, 17, 15, 19, 13, 21, 20, 25, 26, 27, 18, 27, 24, 29, 35, 41, 42, 40, 43, 53, 44, 36, 38, 52, 76, 84, 77, 118, 117, 196, 272, 383, 2793, 71]
6.3095734448019305e-6	0.009	17	0	62	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.009	18	5000	0	685.0216256886558	253329.87945027417	3929.7902342661528	40.020595503028304	143.86401458073314	104.26222226217129	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2, 1, 0, 0, 3, 1, 3, 0, 0, 3, 1, 3, 1, 2, 3, 5, 2, 4, 3, 9, 5, 6, 6, 5, 8, 8, 11, 12, 14, 17, 20, 11, 17, 19, 19, 20, 11, 10, 33, 19, 21, 24, 21, 37, 33, 32, 43, 48, 46, 64, 56, 54, 64, 61, 98, 75, 104, 114, 145, 151, 186, 226, 313, 419, 2240]
6.3095734448019305e-6	0.009	19	0	38	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.009	20	5000	0	680.2926007841702	241489.84444504848	5992.069099093302	69.31696060122394	144.3913792416729	95.71814264979785	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 3, 1, 0, 1, 2, 1, 0, 3, 1, 5, 4, 7, 1, 2, 3, 3, 3, 6, 3, 4, 2, 4, 3, 5, 10, 4, 9, 8, 15, 5, 7, 5, 9, 9, 16, 15, 14, 10, 12, 20, 22, 21, 24, 28, 38, 29, 34, 54, 49, 37, 47, 43, 63, 71, 74, 96, 127, 120, 151, 168, 193, 187, 308, 484, 2283, 2]
6.3095734448019305e-6	0.009	21	5000	0	648.3157949639606	285003.9675066005	5325.013968568599	77.22529933589101	143.61681963958844	104.06338012399412	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 4, 1, 1, 0, 0, 0, 3, 1, 1, 3, 2, 1, 3, 3, 2, 3, 9, 5, 3, 1, 8, 0, 11, 1, 5, 12, 10, 12, 12, 11, 18, 15, 13, 16, 11, 26, 17, 25, 23, 24, 20, 27, 35, 29, 21, 49, 41, 34, 43, 56, 55, 44, 64, 66, 59, 66, 89, 103, 106, 144, 178, 190, 271, 362, 485, 2032, 9]
6.3095734448019305e-6	0.009	22	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.009	23	5000	0	584.0122488736171	217722.2794884095	4758.96069754016	89.89239285553752	142.33779253279346	119.85748842239057	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 4, 0, 1, 0, 3, 4, 3, 5, 1, 6, 4, 4, 3, 1, 4, 3, 6, 3, 3, 8, 4, 6, 7, 10, 9, 6, 8, 4, 7, 12, 13, 11, 13, 15, 14, 13, 19, 22, 27, 29, 22, 34, 24, 32, 40, 31, 37, 34, 51, 63, 55, 57, 54, 56, 70, 91, 92, 117, 133, 152, 167, 162, 176, 242, 241, 262, 441, 1743, 3]
6.3095734448019305e-6	0.009	24	5000	0	695.5048497680482	278307.6356375484	5038.41455544957	69.67426439505735	144.084300557045	95.68208795757586	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 4, 2, 2, 1, 0, 0, 5, 2, 0, 1, 4, 1, 4, 5, 5, 3, 2, 2, 6, 7, 5, 5, 4, 9, 6, 6, 13, 4, 10, 9, 11, 18, 8, 9, 7, 23, 15, 23, 27, 33, 19, 27, 30, 46, 33, 40, 33, 38, 53, 55, 70, 58, 68, 90, 104, 110, 137, 164, 154, 184, 244, 299, 418, 2216, 1]
6.3095734448019305e-6	0.009	25	0	29	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.009	26	0	120	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.009	27	5000	0	909.8956114634749	966296.2267227002	11213.54829349346	40.283543172818305	145.2462635557996	83.08118178278869	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 6, 2, 0, 0, 0, 0, 1, 2, 1, 2, 2, 1, 1, 0, 2, 2, 5, 2, 4, 3, 7, 9, 5, 3, 8, 8, 11, 5, 4, 7, 12, 10, 5, 10, 10, 11, 10, 14, 13, 16, 16, 19, 29, 35, 32, 34, 37, 31, 29, 41, 47, 47, 72, 78, 63, 94, 91, 93, 190, 151, 239, 254, 400, 2590, 65]
6.3095734448019305e-6	0.009	28	5000	0	893.3006137598821	833233.2014710372	11174.662581690098	64.34539070023497	145.5945789574176	72.90583857790509	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 2, 7, 2, 1, 1, 1, 1, 1, 5, 2, 3, 5, 4, 4, 0, 6, 4, 7, 9, 12, 4, 4, 17, 6, 14, 10, 8, 11, 15, 18, 20, 16, 31, 22, 30, 21, 39, 28, 19, 30, 29, 55, 47, 65, 72, 78, 71, 92, 93, 147, 141, 202, 277, 446, 2664, 70]
6.3095734448019305e-6	0.009	29	5000	0	815.9473644951871	582927.0420315475	8781.489284291647	85.0649288484594	144.93984168237031	81.90226893377653	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 2, 3, 0, 2, 2, 5, 2, 3, 4, 2, 2, 6, 6, 5, 8, 3, 3, 2, 5, 3, 5, 8, 7, 21, 7, 20, 18, 12, 15, 19, 10, 16, 29, 30, 24, 19, 21, 30, 28, 33, 34, 45, 44, 63, 67, 62, 73, 98, 76, 98, 120, 156, 157, 209, 298, 372, 2534, 43]
6.3095734448019305e-6	0.009	30	5000	0	1103.6020115184676	1.4026974643904257e6	16178.89374599015	60.57546700683005	146.1800319509492	75.67596410932089	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 3, 1, 3, 0, 2, 0, 1, 4, 1, 0, 2, 2, 0, 0, 3, 3, 3, 4, 4, 5, 5, 5, 8, 3, 9, 7, 4, 4, 9, 10, 9, 12, 13, 9, 15, 15, 15, 16, 15, 19, 22, 18, 17, 13, 20, 39, 30, 36, 36, 41, 42, 43, 57, 47, 55, 89, 82, 135, 156, 211, 351, 3106, 101]
6.3095734448019305e-6	0.0015	1	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	2	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	3	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	4	0	16	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	5	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	6	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	7	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	8	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	9	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	10	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	11	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	12	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	13	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	14	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	15	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	16	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	17	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	18	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	19	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	20	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	21	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	22	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	23	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	24	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	25	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	26	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	27	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	28	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	29	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0015	30	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	1	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	2	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	3	0	17	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	4	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	5	0	16	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	6	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	7	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	8	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	9	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	10	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	11	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	12	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	13	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	14	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	15	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	16	0	21	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	17	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	18	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	19	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	20	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	21	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	22	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	23	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	24	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	25	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	26	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	27	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	28	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	29	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0025	30	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	1	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	2	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	3	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	4	0	21	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	5	0	16	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	6	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	7	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	8	0	33	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	9	0	10	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	10	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	11	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	12	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	13	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	14	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	15	0	40	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	16	0	36	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	17	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	18	0	31	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	19	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	20	0	34	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	21	0	26	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	22	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	23	0	26	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	24	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	25	0	14	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	26	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	27	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	28	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	29	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0035	30	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	1	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	2	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	3	0	25	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	4	0	29	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	5	0	34	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	6	0	24	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	7	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	8	0	40	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	9	0	44	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	10	0	30	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	11	0	24	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	12	0	15	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	13	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	14	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	15	0	29	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	16	0	36	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	17	0	26	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	18	0	33	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	19	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	20	0	25	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	21	0	25	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	22	0	44	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	23	0	27	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	24	0	21	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	25	0	30	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	26	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	27	0	22	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	28	0	12	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	29	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0045	30	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	1	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	2	0	11	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	3	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	4	0	84	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	5	0	38	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	6	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	7	0	33	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	8	0	113	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	9	0	38	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	10	0	31	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	11	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	12	0	23	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	13	0	19	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	14	0	13	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	15	0	38	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	16	0	57	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	17	0	20	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	18	0	37	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	19	0	24	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	20	0	51	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	21	0	61	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	22	0	52	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	23	0	34	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	24	0	21	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
6.3095734448019305e-6	0.0055	25	0	18	NaN	NaN	-Inf	Inf	NaN	NaN	Int64[]
